scorer,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG
labeled-data/Record6/img098846.png,388.3744465290806,23.73046767866282,388.3744465290806,57.70624799590652,373.63796349991463,143.2597189152311,365.4510284837113,150.6279604298141,351.5332389561657,139.16625140712944,361.35756097560966,52.79408698618454
labeled-data/Record6/img099061.png,276.78641522903035,231.1485550981558,323.1846638905413,233.48796259369416,408.96293872694815,256.88203754907784,414.03165496728127,267.7992725282569,406.2336299821534,277.5468037596668,313.4371326591314,257.27193879833425
labeled-data/Record6/img104666.png,361.57694354426053,20.844664051395796,373.5116754789925,55.1570183637501,370.9009528682699,144.2945475012792,360.0851020524191,150.26191346864516,346.28556825288524,143.92158712831883,346.28556825288524,55.902939109670854
labeled-data/Record6/img106482.png,371.59934390812435,111.55162863153097,383.4203684120757,140.33325351071687,429.41957246006024,195.58369412701114,431.4754028085735,207.9186762180908,422.99510262095623,216.65595519927223,358.75040422991634,148.2995961112058
labeled-data/Record6/img116338.png,370.27995565410197,60.530194780828936,383.0743157655353,97.14853578941384,395.86867587696855,181.41483859230198,387.92734891125133,191.1209048837341,372.9270646426744,186.26787173801804,358.36796520552616,96.70735095798511
labeled-data/Record6/img125355.png,400.0956541019955,95.04958758314851,402.57902439024383,132.30014190687356,369.94044345898,216.734731707317,358.23312638580927,221.3467050997782,346.17104212860306,209.284620842572,377.03578713968955,124.1404966740576
labeled-data/Record6/img137707.png,123.20023557406302,246.58717344437832,166.18265080309337,224.37959224271265,257.8784699583581,220.08135071980962,263.2512718619869,231.90151490779294,256.80390957763234,240.49799795359903,168.68995835812015,250.16904138013086
labeled-data/Record6/img154378.png,105.54008090422366,245.77432395002967,150.47573349196904,229.58129599048178,240.34703866745983,217.43652502082088,246.41942415229028,227.5571674955383,241.9663414634146,238.4874613682331,154.523990481856,255.8949664247471
labeled-data/Record6/img155718.png,156.49217465461368,378.8502357155039,122.87116152140541,347.13950741940977,116.37619307521744,256.20994917277835,130.13024390243902,255.82789220535554,139.2996111205867,262.7049176189663,149.99720620842572,341.7907098754903
labeled-data/Record6/img162367.png,80.81882426516573,326.32777281255323,117.42124623344135,304.5641705611461,166.883978623003,234.98659366649605,183.37155608619022,235.9758483142873,185.67981693103644,251.14441958041954,138.19559383705726,323.68976041844326
labeled-data/Record6/img174030.png,132.77770765819542,325.0922733526636,133.09608846438113,285.2946725794531,205.68691227471714,220.0266073113878,217.14862129740177,228.6228890784013,212.37290920461652,241.35812132582868,158.56655295923588,296.11961998976636
labeled-data/Record7/img000716.png,423.9193694229625,371.44375538370014,457.3501368233195,385.4727381320642,533.7633194527067,428.15666436644847,536.7482093991672,443.3796030933967,521.226781677573,446.0660040452111,439.7392861392029,399.2032318857822
labeled-data/Record7/img003231.png,123.50997896412532,62.38262527716185,151.06811188811187,91.82830155210641,193.72659161976233,163.17744021831822,191.08403092842116,179.03280436636527,174.47364943999088,169.97259628176695,130.68264369776566,101.26601830689634
labeled-data/Record7/img004974.png,256.0486883847859,119.50068770254126,282.48566604127575,145.3691282051281,323.98887827619535,218.14188390471307,319.4405810449713,226.38567263630668,304.9428836204446,224.96432975154917,263.439671385525,152.19157405196418
labeled-data/Record7/img013292.png,241.5390562283245,236.513457047018,284.14068224458464,237.10928398430835,345.21294331684567,315.4605262379896,339.2546739439422,327.67497845244185,322.8694331684575,321.7167090795383,271.6283165614873,257.6653133208255
labeled-data/Record7/img014639.png,310.439819205185,217.88999920404794,339.1850577065211,235.71932435044627,390.1259866962306,308.8559438285292,384.66803001876167,321.22731229745864,368.658023764853,319.0441296264711,316.98936721814766,245.90751014838816
labeled-data/Record7/img016927.png,190.0079357525282,111.63707954788812,233.3895800118976,103.01820982748359,301.7659464604401,176.85319376561566,296.8819202855442,190.93068097560973,280.79336347412243,183.74828954193927,231.95310172516352,124.85267978584172
labeled-data/Record7/img017736.png,255.61456251066,91.86405116834379,271.8860958553641,118.5739266587071,313.0254443117857,189.18624117346064,307.1922531127409,200.85262357155037,291.84174995735964,198.08953300358175,249.1673511853999,125.63515811018245
labeled-data/Record7/img019696.png,250.72319631587925,85.17259628176697,270.3718403547672,112.80350196145314,310.89716868497356,185.87189698106766,306.29201773835916,199.07332969469547,290.32749445676274,193.85415862186588,246.73206549548013,117.71566297117512
labeled-data/Record7/img023732.png,229.3932833020637,121.05211188811185,262.7959781681732,102.95898550230254,301.4178441071123,173.93971209278521,294.4589493433395,188.90133583489677,279.49732560122794,182.63833054750125,248.1822991642503,124.18361453180962
labeled-data/Record7/img024411.png,312.10738870885206,220.54656865086127,343.2177417704246,242.92419102848365,397.79730854511337,317.4252996759338,393.43094320313827,327.7954173631246,378.1486645062254,326.4309281937574,324.6606890670305,252.4756152140542
labeled-data/Record7/img030638.png,190.7925353955978,113.97628449732298,230.80871624033307,106.23982286734082,299.6365472932778,177.73539930993454,295.3681546698393,190.00702810232002,280.1620059488399,184.40476278405708,224.13935276621055,124.91404059488396
labeled-data/Record7/img073292.png,355.79751814396184,264.6677178822129,316.8428387864366,279.01944185603804,260.02172754312903,303.0366125877453,244.49843426531822,315.045197953599,234.5400951814396,299.22901234979173,316.2570541344437,254.70937879833428
labeled-data/Record7/img092539.png,355.30365000852805,304.9044741599863,318.3601057479106,296.73800648132345,355.69252942179764,209.62901790892033,373.19210301893224,211.18453556199896,373.19210301893224,227.51747091932455,336.24855875831486,281.9605887770765
labeled-data/Record7/img094302.png,280.36535157644255,268.62610836406884,317.84064485425336,264.3950268649612,398.5334134443782,270.13720889946444,406.39113622843536,280.71491264723363,395.81343248066617,290.68817618084455,314.51622367638305,287.06153489589514
labeled-data/Record7/img099513.png,295.36035817840695,337.7718344419807,283.0526658707147,301.96763863778483,284.17154698959575,214.69491136505752,295.73331855136735,205.74386241400856,307.2950901131389,215.44083211097828,306.92212974017855,300.102836772983
labeled-data/Record7/img119362.png,315.1327704815509,335.2327929956221,302.32476547842396,298.8100287679799,316.7337711069418,213.9569956222638,329.14152595372104,207.5529931207003,339.1477798624139,219.96074796747956,329.14152595372104,301.61177986241387
labeled-data/Record7/img122686.png,284.9778054465859,229.43585172551022,265.37919267724135,206.36006572289494,224.285327193132,125.12065472738641,232.82020694752396,115.63745500028423,246.41279322303706,118.48241491841489,286.87444539200624,196.5607593382227
labeled-data/Record7/img122994.png,313.9794951390073,257.25487497867977,282.5553095684803,230.84518710557728,262.16301893228723,141.58712809142077,270.1862152481665,131.89243254306666,285.22970834044,136.57263039399623,307.6277980556029,227.5021886406276
labeled-data/Record7/img129030.png,324.2412269031781,275.78572949002205,318.86059127864,238.88994235033246,331.5435181079083,160.87072579453053,343.0734515890613,153.5684345898003,354.2190539541758,162.7923813747227,346.91676274944564,241.5802601626015
labeled-data/Record7/img143679.png,394.11364425936927,170.5542444735276,356.78946103509804,177.9269226412849,268.31732302201067,158.57364245092202,273.8468316478286,145.21066327186196,287.20981082688866,148.8970023557406,354.4854991076739,156.7304729089827
labeled-data/Record7/img150373.png,294.49955654101996,257.53295787139683,283.5017738359202,221.3467050997782,259.73237250554325,144.00745898004428,266.82771618625276,131.2358403547671,283.5017738359202,134.7835121951219,305.14257206208424,220.28240354767178
labeled-data/Record7/img157547.png,369.5283222468588,55.35277707658193,372.51200523054183,89.66513138893623,335.96188868042526,173.95417567798052,321.4164341349707,175.446017169822,318.43275115128773,160.90056262436747,348.2695809881176,84.44368616749102
labeled-data/Record8/img013257.png,495.04823081499103,8.421184247471729,472.35187388459246,31.692132492563942,405.69928138013086,96.62095105294466,386.1631766805473,96.90824671029148,388.174246281975,76.51025503866745,458.2743866745984,10.719549506246267
labeled-data/Record8/img018730.png,248.6435601796577,93.64289021547546,232.2333037694013,127.58228415486943,174.05148558758313,196.20699277957806,157.26826880436636,197.69883427141954,156.52234805844557,181.6615382341235,210.97456251066006,110.79906737165263
labeled-data/Record8/img019593.png,171.1186525669452,156.7051222923418,175.79885041787477,192.4752058673034,103.25578372846664,268.02697117516624,92.22388879413268,265.0182725567115,91.88958894763772,249.640479617943,154.73796008869175,180.44041139348454
labeled-data/Record8/img020662.png,219.7468360907385,108.40466177724707,214.28887941326963,142.85801330376933,156.29808971516286,210.74134947978843,140.26534197509807,212.10583864915566,136.17187446699637,196.75533549377445,194.50378645744496,128.87199931775535
labeled-data/Record8/img020924.png,395.3243902439023,276.91127804878045,357.84536585365845,279.9707902439024,273.32634146341456,323.18639999999994,259.17609756097556,319.3620097560975,261.470731707317,304.82932682926827,352.1087804878048,259.31908292682925
labeled-data/Record8/img038785.png,399.01025754733064,207.51951765307857,388.339952242879,237.96127102166116,314.27548012962643,303.55226539314333,302.0360122804025,301.6692703394166,300.7806822445846,286.29147740064803,368.25467166979354,220.70048302916587
labeled-data/Record8/img040454.png,358.8935419393218,269.420558143962,327.5783152885187,287.3149733729923,243.79991671624032,340.59152780487807,226.31219274241522,340.99821906008333,229.15903152885187,322.2904213206425,319.444490184414,264.5402630814992
labeled-data/Record8/img063101.png,362.8040832338394,190.1217349479788,351.0558314855876,227.08574654613676,286.8702609585537,295.28291523111034,269.39115469895955,294.7098297799761,267.0988128944227,280.3826935016203,333.29018250042645,211.8989820910796
labeled-data/Record8/img067569.png,413.30648661511,206.37904285544315,389.3975181439618,238.58973649018438,304.38785246876853,276.77767224271264,288.7806091612135,271.79663714455677,298.4106103509815,253.20077277810822,380.4316549672813,218.66559609756092
labeled-data/Record8/img102129.png,346.0663039399625,269.2795722326453,324.6779362101313,239.26081050656654,285.2783114446529,157.83491932457784,290.90682926829265,143.95124202626639,307.79238273921203,148.8292908067542,346.0663039399625,230.6304165103189
labeled-data/Record8/img102847.png,271.3366433566433,381.5721187105578,253.92576155551762,342.3976346580249,282.8119972710216,256.13462937062934,296.6615623400989,251.38620706123146,304.97130138154523,263.25726283472625,279.64638239808966,348.33316254477234
labeled-data/Record8/img121671.png,293.00422843545505,120.2630916835217,334.5389720404521,110.99500839976203,391.5205211183818,66.0276413563355,408.3403759666864,67.74395307555025,411.42973706127293,81.47444682926827,337.28507079119566,136.39642184414038
labeled-data/Record8/img126844.png,144.3994530672579,263.65896844618794,152.47722894991185,224.27981101825003,232.91841378134055,171.10111979077834,245.37165160043205,178.5057476832111,243.01563363465797,189.94926351697083,173.3448166467678,241.10851077377907
labeled-data/Record8/img131568.png,201.0333729922665,114.18525877453892,240.5831647828673,111.94659131469359,333.48786436644843,110.45414634146337,343.93497917905995,119.03570493753713,339.08453301606176,129.48281975014868,239.09071980963708,135.079488399762
labeled-data/Record8/img144167.png,311.62274598453297,123.80983386079713,353.6985008923259,112.45605872694823,393.1027792980368,57.02292130874477,408.46376918500886,50.34423005353952,414.8085258774538,59.69439781082684,360.7111267102914,135.16360899464604
labeled-data/Record8/img152523.png,96.6363010972767,269.79043697765644,127.37369378588889,253.43476013417472,174.7487577463187,206.62368503041674,194.48836772983108,205.2137128887373,193.07839558815164,217.9034621638524,128.78366592756834,281.35220853942803
labeled-data/Record8/img160228.png,77.51966228893059,316.06681425891173,104.1362976860538,282.7960200125077,165.07438398999375,216.604650406504,179.08313946216384,220.80727704815504,180.13379612257665,232.36450031269538,123.04811757348341,302.7584965603501
labeled-data/Record8/img161856.png,355.6232406617771,297.34984342486774,318.07249872079126,284.14841071123993,254.1188913525498,204.0597189152311,258.5193689237591,192.325112058673,273.1876274944567,194.67203342998462,333.9142179771447,266.5465004264028
labeled-data/Record8/img163785.png,343.56942520893733,280.27189698106764,300.87455909943714,273.3948715674569,240.12750127920856,185.1397120927852,247.00452669281935,171.38566126556364,260.1854920689067,176.54343032577174,314.62860992665867,254.48305168002724
labeled-data/Record8/img167456.png,258.4447222696003,344.6637782705099,232.496686565467,321.31054613679,187.27296719540618,231.97516606970265,198.76424015009377,223.44938290977313,209.14345443174707,229.3803624992893,254.73786002615267,312.04339052817096
labeled-data/Record8/img175220.png,248.48709875490363,306.7975664335663,220.54236056626303,291.07865120245594,191.72434930922736,197.63843288418892,209.62644721132529,197.20179634999138,210.93635681391777,207.68107317073162,238.4444584683609,278.4161917107282
labeled-data/Record8/img176315.png,275.7713150264369,280.2380576496674,249.98246972539653,256.4959461026778,203.72628688384782,178.72006344874637,211.91322190005116,164.39292717039058,226.24035817840695,169.30508818011256,272.4965410199556,246.26227733242365
labeled-data/Record8/img181231.png,303.01819887429644,283.7726303939961,280.9134743305475,257.24696094149743,234.8619648644039,177.66995258400127,242.23020637898685,162.56505747910617,259.54557393825684,166.24917823639765,304.1234351014839,249.5103073511853
labeled-data/Record8/img202309.png,293.6278572278404,385.0018930636525,331.237470553242,373.0921821772754,389.84578465199274,301.6339168590124,403.3225627602616,301.3205034146341,409.2774182034502,312.6033874122545,349.10203688280774,393.46405606186784
labeled-data/Record9/img017953.png,408.4323281596451,164.32142793791564,415.35028824833694,183.47885587583136,470.16181818181803,224.98661640798215,478.41015521064287,234.0331796008868,466.7028381374722,241.2172150776052,396.4589356984478,181.88240354767174
labeled-data/Record9/img025115.png,141.08823810336003,176.9369490022172,151.45153334470405,150.71146716697928,216.80374211154697,204.00841412246282,216.1692546477912,216.27517175507413,203.691001193928,213.31423025754725,159.06538290977312,170.16908272215582
labeled-data/Record9/img026980.png,260.8993655125362,309.239456251066,279.28585706975946,276.4780712945591,346.8144260617431,213.96399999999997,357.5120211495821,220.64999692989934,349.8231246801978,231.34759201773835,297.67234862698274,286.1727668429131
labeled-data/Record9/img034549.png,405.8296038072575,186.23956397382503,403.8315930993455,209.93026236763822,473.19110767400343,228.48321894110637,478.899709696609,235.61897146936337,469.48051635930983,242.1838637953598,381.2826151100534,212.21370317668044
labeled-data/Record9/img040982.png,350.0683324805276,252.8762292341804,332.89396213542557,279.074421286031,317.46613792711355,219.109670589573,331.43850702143385,218.52748854397635,332.31178008982886,235.99294991187674,323.870140428677,258.69804969014723
labeled-data/Record9/img062487.png,325.6528000454829,267.90025561430434,305.35602365114545,278.6456078230712,304.16209562794916,203.8261183694354,318.489231906305,205.0200463926317,315.3054238444481,222.53099073284434,311.3256637671271,255.5629993746091
labeled-data/Record9/img067397.png,331.8401580533287,252.69475217465464,338.9900813008129,276.82574313491386,322.3069270566831,216.05139553129803,335.41511967707083,217.2430494058787,335.41511967707083,230.6491554949116,323.4985809312638,263.7175505145261
labeled-data/Record9/img069715.png,364.31484830458055,273.48373958358115,327.9495609756097,277.4443154312909,239.73673527662103,278.884524830458,240.8168923259964,268.0829543367043,251.97851516954194,267.7229019869125,325.06914217727535,256.9213314931588
labeled-data/Record9/img070495.png,340.0972635336109,250.75740582986316,339.5749077929803,283.40463961927423,309.5394527067221,252.5856509220702,322.07599048185597,248.92916073765616,317.6359666864961,271.65163545508625,324.68776918500885,274.7857698988697
labeled-data/Record9/img070744.png,366.5868292682926,280.7369475312313,323.6230696014277,283.3673817965496,229.804247471743,290.38187317073164,227.6122189173111,279.4217303985722,237.2571445568114,274.16086186793564,325.3766924449732,266.2695590719809
labeled-data/Record9/img087786.png,348.62871861986906,293.0075209518143,310.13110053539555,290.70915569303975,230.83749910767398,266.5763204759071,225.37888161808445,253.93531155264714,237.7325948839976,248.4766940630576,319.3245615704937,273.1841205948839
labeled-data/Record9/img091119.png,364.9731570868156,250.52312217863425,350.1297890727159,268.04316311330933,295.8663289555972,252.95646119733914,310.9530308715674,248.57645096367037,313.3863698902723,261.2298138609357,329.6897413155949,258.30980703848985
labeled-data/Record9/img095052.png,371.1004092801903,246.55282588935157,349.9748506841165,276.01742077334916,290.48972516359305,252.94608704342653,301.33047233789404,245.71892226055917,307.16779773944074,254.8918621772754,334.1306817370612,257.3935730636526
labeled-data/Record9/img106966.png,416.23084768889646,376.29263721644213,392.1567104440275,352.2184999715732,310.1827494456762,292.7949966456308,311.7064290181363,282.12923963841035,323.8958655978168,280.91029598044236,408.9171857410882,340.33379930638466
labeled-data/Record9/img125100.png,371.78506841165967,273.103997620464,334.84705532421174,285.04355740630575,231.86835217132653,267.1342177275431,230.37590719809631,255.19465794170134,241.56924449732298,251.0904342653182,330.7428316478286,267.50732897085066
labeled-data/Record9/img126570.png,420.663707317073,370.8693346341463,391.2923902439023,355.26582243902436,322.75931707317056,299.888651707317,323.0652682926828,290.0982126829268,335.915219512195,287.95655414634143,406.58995121951205,342.10992
labeled-data/Record9/img146371.png,433.78873955312974,396.0679058502472,411.3156029336517,366.5949397919153,352.0012587412587,290.70205219171066,357.8958519529251,282.2285744499403,370.7902746034453,282.2285744499403,430.4730308715674,355.1741654443117
labeled-data/Record9/img147246.png,456.60901131388925,397.2087097617828,413.1159190403092,386.69077241457717,346.88134061060885,312.4966738302347,351.1453692648814,301.97873648302914,364.7902609585536,301.97873648302914,432.16191369605997,373.045880720905
labeled-data/Record9/img151751.png,325.1920023795359,143.98420397382503,290.81726353361086,136.55182800713854,218.35159785841753,76.47345560975603,223.61619750148714,65.32489165972629,236.6228554431885,68.11203264723372,304.44328613920277,122.61612306960136
labeled-data/Record9/img165450.png,324.2215964523281,143.85982125191876,286.3774893399283,134.17877059525836,217.1433088862357,76.09246665529592,223.59734265734264,64.94459014156575,236.21204502814257,67.29151151287736,299.87228722497014,120.39060753880263
labeled-data/Record9/img176574.png,391.4791233157086,254.72374756950353,359.7547501279208,233.57416544431163,317.87857752004084,162.08857786116312,322.9544772300869,151.936778441071,334.79824322019437,155.3207115811017,378.7893740405935,225.1143325942349
labeled-data/Record9/img177205.png,325.73674479476495,143.99136770969656,292.7835597858417,136.0963338013087,217.26584414039257,76.02542362879234,223.4445663295657,66.75734034503267,236.8317977394408,67.44386503271858,306.1707911957168,124.42541411064838
labeled-data/Record9/img184984.png,257.59361760191024,257.1689121610097,297.0409994883165,244.79981784069585,314.09029165955985,200.67223810336003,322.7820876684291,192.3147419409858,335.1511819887429,200.33793825686504,298.37819887429634,266.5293078628688
labeled-data/Record9/img190999.png,232.67080785246876,311.54014829268283,264.89082926829263,279.6391369898869,331.88295300416416,229.2355391314693,342.72929684711477,228.59751890541335,345.91939797739434,242.63396387864358,277.0132135633551,295.2706325282569
labeled-data/Record9/img197196.png,398.1525032690886,268.54947956108924,369.2025913923475,245.21671476490982,327.722120643584,168.73709682187726,336.795973619876,160.09533208255155,348.03026778099945,165.71247916311324,386.91820910796514,237.0070382625504
